filename,artist,genre
Joan_Miro_99.jpg,Joan Miro,Surrealism
Alfred_Sisley_201.jpg,Alfred Sisley,Impressionism
Pablo_Picasso_1.jpg,Pablo Picasso,Cubism
Edgar_Degas_484.jpg,Edgar Degas,Impressionism
Edgar_Degas_490.jpg,Edgar Degas,Impressionism
Alfred_Sisley_215.jpg,Alfred Sisley,Impressionism
Edgar_Degas_82.jpg,Edgar Degas,Impressionism
Edgar_Degas_679.jpg,Edgar Degas,Impressionism
Alfred_Sisley_10.jpg,Alfred Sisley,Impressionism
Pierre-Auguste_Renoir_314.jpg,Pierre-Auguste Renoir,Impressionism
Salvador_Dali_4.jpg,Salvador Dali,Surrealism
Pablo_Picasso_208.jpg,Pablo Picasso,Cubism
Pierre-Auguste_Renoir_300.jpg,Pierre-Auguste Renoir,Impressionism
Rembrandt_109.jpg,Rembrandt,Baroque
Rembrandt_121.jpg,Rembrandt,Baroque
Edgar_Degas_645.jpg,Edgar Degas,Impressionism
Edgar_Degas_123.jpg,Edgar Degas,Impressionism
Pablo_Picasso_220.jpg,Pablo Picasso,Cubism
Pierre-Auguste_Renoir_328.jpg,Pierre-Auguste Renoir,Impressionism
Pablo_Picasso_234.jpg,Pablo Picasso,Cubism
Alfred_Sisley_38.jpg,Alfred Sisley,Impressionism
Edgar_Degas_137.jpg,Edgar Degas,Impressionism
Edgar_Degas_651.jpg,Edgar Degas,Impressionism
Peter_Paul_Rubens_4.jpg,Peter Paul Rubens,Baroque
Rembrandt_135.jpg,Rembrandt,Baroque
Rembrandt_60.jpg,Rembrandt,Baroque
Rembrandt_74.jpg,Rembrandt,Baroque
Edgar_Degas_686.jpg,Edgar Degas,Impressionism
Rembrandt_48.jpg,Rembrandt,Baroque
Edgar_Degas_692.jpg,Edgar Degas,Impressionism
Alfred_Sisley_188.jpg,Alfred Sisley,Impressionism
Pierre-Auguste_Renoir_260.jpg,Pierre-Auguste Renoir,Impressionism
Pablo_Picasso_368.jpg,Pablo Picasso,Cubism
Amedeo_Modigliani_182.jpg,Amedeo Modigliani,Expressionism
Pierre-Auguste_Renoir_274.jpg,Pierre-Auguste Renoir,Impressionism
Peter_Paul_Rubens_78.jpg,Peter Paul Rubens,Baroque
Pablo_Picasso_432.jpg,Pablo Picasso,Cubism
Pablo_Picasso_95.jpg,Pablo Picasso,Cubism
Peter_Paul_Rubens_50.jpg,Peter Paul Rubens,Baroque
Pablo_Picasso_354.jpg,Pablo Picasso,Cubism
Pierre-Auguste_Renoir_248.jpg,Pierre-Auguste Renoir,Impressionism
Peter_Paul_Rubens_44.jpg,Peter Paul Rubens,Baroque
Pablo_Picasso_340.jpg,Pablo Picasso,Cubism
Pablo_Picasso_426.jpg,Pablo Picasso,Cubism
Pablo_Picasso_81.jpg,Pablo Picasso,Cubism
Amedeo_Modigliani_155.jpg,Amedeo Modigliani,Expressionism
Amedeo_Modigliani_141.jpg,Amedeo Modigliani,Expressionism
Pablo_Picasso_56.jpg,Pablo Picasso,Cubism
Alfred_Sisley_177.jpg,Alfred Sisley,Impressionism
Pablo_Picasso_397.jpg,Pablo Picasso,Cubism
Amedeo_Modigliani_169.jpg,Amedeo Modigliani,Expressionism
Peter_Paul_Rubens_93.jpg,Peter Paul Rubens,Baroque
Pablo_Picasso_383.jpg,Pablo Picasso,Cubism
Peter_Paul_Rubens_87.jpg,Peter Paul Rubens,Baroque
Pablo_Picasso_42.jpg,Pablo Picasso,Cubism
Alfred_Sisley_163.jpg,Alfred Sisley,Impressionism
Edgar_Degas_269.jpg,Edgar Degas,Impressionism
Andy_Warhol_90.jpg,Andy Warhol,Pop Art
Claude_Monet_50.jpg,Claude Monet,Impressionism
Andy_Warhol_168.jpg,Andy Warhol,Pop Art
Claude_Monet_44.jpg,Claude Monet,Impressionism
Andy_Warhol_84.jpg,Andy Warhol,Pop Art
Pablo_Picasso_156.jpg,Pablo Picasso,Cubism
Edgar_Degas_255.jpg,Edgar Degas,Impressionism
Andy_Warhol_154.jpg,Andy Warhol,Pop Art
Edgar_Degas_533.jpg,Edgar Degas,Impressionism
Rembrandt_257.jpg,Rembrandt,Baroque
Rembrandt_243.jpg,Rembrandt,Baroque
Andy_Warhol_140.jpg,Andy Warhol,Pop Art
Edgar_Degas_527.jpg,Edgar Degas,Impressionism
Edgar_Degas_241.jpg,Edgar Degas,Impressionism
Pablo_Picasso_142.jpg,Pablo Picasso,Cubism
Andy_Warhol_53.jpg,Andy Warhol,Pop Art
Pierre-Auguste_Renoir_59.jpg,Pierre-Auguste Renoir,Impressionism
Andy_Warhol_47.jpg,Andy Warhol,Pop Art
Edgar_Degas_296.jpg,Edgar Degas,Impressionism
Claude_Monet_1.jpg,Claude Monet,Impressionism
Peter_Paul_Rubens_103.jpg,Peter Paul Rubens,Baroque
Pierre-Auguste_Renoir_65.jpg,Pierre-Auguste Renoir,Impressionism
Pablo_Picasso_195.jpg,Pablo Picasso,Cubism
Caravaggio_23.jpg,Caravaggio,Baroque
Caravaggio_37.jpg,Caravaggio,Baroque
Pierre-Auguste_Renoir_71.jpg,Pierre-Auguste Renoir,Impressionism
Pablo_Picasso_181.jpg,Pablo Picasso,Cubism
Edgar_Degas_282.jpg,Edgar Degas,Impressionism
Peter_Paul_Rubens_117.jpg,Peter Paul Rubens,Baroque
Caravaggio_36.jpg,Caravaggio,Baroque
Peter_Paul_Rubens_116.jpg,Peter Paul Rubens,Baroque
Edgar_Degas_283.jpg,Edgar Degas,Impressionism
Pablo_Picasso_180.jpg,Pablo Picasso,Cubism
Pierre-Auguste_Renoir_70.jpg,Pierre-Auguste Renoir,Impressionism
Pablo_Picasso_194.jpg,Pablo Picasso,Cubism
Pierre-Auguste_Renoir_64.jpg,Pierre-Auguste Renoir,Impressionism
Peter_Paul_Rubens_102.jpg,Peter Paul Rubens,Baroque
Edgar_Degas_297.jpg,Edgar Degas,Impressionism
Caravaggio_22.jpg,Caravaggio,Baroque
Andy_Warhol_46.jpg,Andy Warhol,Pop Art
Pierre-Auguste_Renoir_58.jpg,Pierre-Auguste Renoir,Impressionism
Andy_Warhol_52.jpg,Andy Warhol,Pop Art
Edgar_Degas_526.jpg,Edgar Degas,Impressionism
Andy_Warhol_141.jpg,Andy Warhol,Pop Art
Rembrandt_242.jpg,Rembrandt,Baroque
Pablo_Picasso_143.jpg,Pablo Picasso,Cubism
Edgar_Degas_240.jpg,Edgar Degas,Impressionism
Edgar_Degas_254.jpg,Edgar Degas,Impressionism
Joan_Miro_1.jpg,Joan Miro,Surrealism
Pablo_Picasso_157.jpg,Pablo Picasso,Cubism
Rembrandt_256.jpg,Rembrandt,Baroque
Edgar_Degas_532.jpg,Edgar Degas,Impressionism
Andy_Warhol_155.jpg,Andy Warhol,Pop Art
Claude_Monet_45.jpg,Claude Monet,Impressionism
Andy_Warhol_85.jpg,Andy Warhol,Pop Art
Andy_Warhol_91.jpg,Andy Warhol,Pop Art
Edgar_Degas_268.jpg,Edgar Degas,Impressionism
Andy_Warhol_169.jpg,Andy Warhol,Pop Art
Claude_Monet_51.jpg,Claude Monet,Impressionism
Peter_Paul_Rubens_86.jpg,Peter Paul Rubens,Baroque
Pablo_Picasso_382.jpg,Pablo Picasso,Cubism
Alfred_Sisley_162.jpg,Alfred Sisley,Impressionism
Pablo_Picasso_43.jpg,Pablo Picasso,Cubism
Alfred_Sisley_176.jpg,Alfred Sisley,Impressionism
Pablo_Picasso_57.jpg,Pablo Picasso,Cubism
Peter_Paul_Rubens_92.jpg,Peter Paul Rubens,Baroque
Amedeo_Modigliani_168.jpg,Amedeo Modigliani,Expressionism
Pablo_Picasso_396.jpg,Pablo Picasso,Cubism
Amedeo_Modigliani_140.jpg,Amedeo Modigliani,Expressionism
Amedeo_Modigliani_154.jpg,Amedeo Modigliani,Expressionism
Pablo_Picasso_341.jpg,Pablo Picasso,Cubism
Peter_Paul_Rubens_45.jpg,Peter Paul Rubens,Baroque
Pierre-Auguste_Renoir_249.jpg,Pierre-Auguste Renoir,Impressionism
Pablo_Picasso_80.jpg,Pablo Picasso,Cubism
Pablo_Picasso_427.jpg,Pablo Picasso,Cubism
Pablo_Picasso_94.jpg,Pablo Picasso,Cubism
Pablo_Picasso_433.jpg,Pablo Picasso,Cubism
Pablo_Picasso_355.jpg,Pablo Picasso,Cubism
Peter_Paul_Rubens_51.jpg,Peter Paul Rubens,Baroque
Peter_Paul_Rubens_79.jpg,Peter Paul Rubens,Baroque
Pierre-Auguste_Renoir_275.jpg,Pierre-Auguste Renoir,Impressionism
Amedeo_Modigliani_183.jpg,Amedeo Modigliani,Expressionism
Alfred_Sisley_189.jpg,Alfred Sisley,Impressionism
Pablo_Picasso_369.jpg,Pablo Picasso,Cubism
Pierre-Auguste_Renoir_261.jpg,Pierre-Auguste Renoir,Impressionism
Edgar_Degas_693.jpg,Edgar Degas,Impressionism
Rembrandt_49.jpg,Rembrandt,Baroque
Edgar_Degas_687.jpg,Edgar Degas,Impressionism
Rembrandt_75.jpg,Rembrandt,Baroque
Rembrandt_61.jpg,Rembrandt,Baroque
Edgar_Degas_136.jpg,Edgar Degas,Impressionism
Alfred_Sisley_39.jpg,Alfred Sisley,Impressionism
Pablo_Picasso_235.jpg,Pablo Picasso,Cubism
Rembrandt_134.jpg,Rembrandt,Baroque
Peter_Paul_Rubens_5.jpg,Peter Paul Rubens,Baroque
Edgar_Degas_650.jpg,Edgar Degas,Impressionism
Edgar_Degas_644.jpg,Edgar Degas,Impressionism
Rembrandt_120.jpg,Rembrandt,Baroque
Pierre-Auguste_Renoir_329.jpg,Pierre-Auguste Renoir,Impressionism
Pablo_Picasso_221.jpg,Pablo Picasso,Cubism
Edgar_Degas_122.jpg,Edgar Degas,Impressionism
Pierre-Auguste_Renoir_301.jpg,Pierre-Auguste Renoir,Impressionism
Pablo_Picasso_209.jpg,Pablo Picasso,Cubism
Rembrandt_108.jpg,Rembrandt,Baroque
Edgar_Degas_678.jpg,Edgar Degas,Impressionism
Salvador_Dali_5.jpg,Salvador Dali,Surrealism
Pierre-Auguste_Renoir_315.jpg,Pierre-Auguste Renoir,Impressionism
Alfred_Sisley_11.jpg,Alfred Sisley,Impressionism
Alfred_Sisley_214.jpg,Alfred Sisley,Impressionism
Edgar_Degas_491.jpg,Edgar Degas,Impressionism
Edgar_Degas_83.jpg,Edgar Degas,Impressionism
Joan_Miro_98.jpg,Joan Miro,Surrealism
Salvador_Dali_139.jpg,Salvador Dali,Surrealism
Edgar_Degas_97.jpg,Edgar Degas,Impressionism
Edgar_Degas_485.jpg,Edgar Degas,Impressionism
Alfred_Sisley_200.jpg,Alfred Sisley,Impressionism
Alfred_Sisley_228.jpg,Alfred Sisley,Impressionism
Salvador_Dali_111.jpg,Salvador Dali,Surrealism
Salvador_Dali_105.jpg,Salvador Dali,Surrealism
Salvador_Dali_89.jpg,Salvador Dali,Surrealism
Amedeo_Modigliani_23.jpg,Amedeo Modigliani,Expressionism
Edgar_Degas_452.jpg,Edgar Degas,Impressionism
Salvador_Dali_62.jpg,Salvador Dali,Surrealism
Edgar_Degas_40.jpg,Edgar Degas,Impressionism
Edgar_Degas_334.jpg,Edgar Degas,Impressionism
Edgar_Degas_54.jpg,Edgar Degas,Impressionism
Edgar_Degas_320.jpg,Edgar Degas,Impressionism
Salvador_Dali_76.jpg,Salvador Dali,Surrealism
Edgar_Degas_446.jpg,Edgar Degas,Impressionism
Amedeo_Modigliani_37.jpg,Amedeo Modigliani,Expressionism
Joan_Miro_73.jpg,Joan Miro,Surrealism
Edgar_Degas_308.jpg,Edgar Degas,Impressionism
Pierre-Auguste_Renoir_103.jpg,Pierre-Auguste Renoir,Impressionism
Pierre-Auguste_Renoir_117.jpg,Pierre-Auguste Renoir,Impressionism
Edgar_Degas_68.jpg,Edgar Degas,Impressionism
Joan_Miro_67.jpg,Joan Miro,Surrealism
Pierre-Auguste_Renoir_101.jpg,Pierre-Auguste Renoir,Impressionism
Joan_Miro_71.jpg,Joan Miro,Surrealism
Edgar_Degas_478.jpg,Edgar Degas,Impressionism
Joan_Miro_65.jpg,Joan Miro,Surrealism
Salvador_Dali_48.jpg,Salvador Dali,Surrealism
Pierre-Auguste_Renoir_115.jpg,Pierre-Auguste Renoir,Impressionism
Edgar_Degas_336.jpg,Edgar Degas,Impressionism
Edgar_Degas_42.jpg,Edgar Degas,Impressionism
Salvador_Dali_60.jpg,Salvador Dali,Surrealism
Edgar_Degas_450.jpg,Edgar Degas,Impressionism
Amedeo_Modigliani_21.jpg,Amedeo Modigliani,Expressionism
Amedeo_Modigliani_35.jpg,Amedeo Modigliani,Expressionism
Edgar_Degas_444.jpg,Edgar Degas,Impressionism
Amedeo_Modigliani_8.jpg,Amedeo Modigliani,Expressionism
Salvador_Dali_74.jpg,Salvador Dali,Surrealism
Pierre-Auguste_Renoir_129.jpg,Pierre-Auguste Renoir,Impressionism
Edgar_Degas_322.jpg,Edgar Degas,Impressionism
Joan_Miro_59.jpg,Joan Miro,Surrealism
Edgar_Degas_56.jpg,Edgar Degas,Impressionism
Salvador_Dali_113.jpg,Salvador Dali,Surrealism
Salvador_Dali_107.jpg,Salvador Dali,Surrealism
Edgar_Degas_81.jpg,Edgar Degas,Impressionism
Edgar_Degas_493.jpg,Edgar Degas,Impressionism
Edgar_Degas_8.jpg,Edgar Degas,Impressionism
Alfred_Sisley_216.jpg,Alfred Sisley,Impressionism
Alfred_Sisley_202.jpg,Alfred Sisley,Impressionism
Edgar_Degas_487.jpg,Edgar Degas,Impressionism
Pablo_Picasso_2.jpg,Pablo Picasso,Cubism
Edgar_Degas_95.jpg,Edgar Degas,Impressionism
Edgar_Degas_108.jpg,Edgar Degas,Impressionism
Pierre-Auguste_Renoir_303.jpg,Pierre-Auguste Renoir,Impressionism
Alfred_Sisley_13.jpg,Alfred Sisley,Impressionism
Pierre-Auguste_Renoir_317.jpg,Pierre-Auguste Renoir,Impressionism
Salvador_Dali_7.jpg,Salvador Dali,Surrealism
Edgar_Degas_652.jpg,Edgar Degas,Impressionism
Rembrandt_88.jpg,Rembrandt,Baroque
Peter_Paul_Rubens_7.jpg,Peter Paul Rubens,Baroque
Rembrandt_136.jpg,Rembrandt,Baroque
Pablo_Picasso_237.jpg,Pablo Picasso,Cubism
Edgar_Degas_134.jpg,Edgar Degas,Impressionism
Edgar_Degas_120.jpg,Edgar Degas,Impressionism
Pablo_Picasso_223.jpg,Pablo Picasso,Cubism
Rembrandt_122.jpg,Rembrandt,Baroque
Edgar_Degas_646.jpg,Edgar Degas,Impressionism
Rembrandt_77.jpg,Rembrandt,Baroque
Rembrandt_63.jpg,Rembrandt,Baroque
Edgar_Degas_691.jpg,Edgar Degas,Impressionism
Edgar_Degas_685.jpg,Edgar Degas,Impressionism
Pablo_Picasso_419.jpg,Pablo Picasso,Cubism
Amedeo_Modigliani_181.jpg,Amedeo Modigliani,Expressionism
Pierre-Auguste_Renoir_277.jpg,Pierre-Auguste Renoir,Impressionism
Pierre-Auguste_Renoir_263.jpg,Pierre-Auguste Renoir,Impressionism
Pablo_Picasso_425.jpg,Pablo Picasso,Cubism
Pablo_Picasso_82.jpg,Pablo Picasso,Cubism
Peter_Paul_Rubens_47.jpg,Peter Paul Rubens,Baroque
Pablo_Picasso_343.jpg,Pablo Picasso,Cubism
Peter_Paul_Rubens_53.jpg,Peter Paul Rubens,Baroque
Pablo_Picasso_357.jpg,Pablo Picasso,Cubism
Pablo_Picasso_431.jpg,Pablo Picasso,Cubism
Pablo_Picasso_96.jpg,Pablo Picasso,Cubism
Amedeo_Modigliani_142.jpg,Amedeo Modigliani,Expressionism
Amedeo_Modigliani_156.jpg,Amedeo Modigliani,Expressionism
Pablo_Picasso_69.jpg,Pablo Picasso,Cubism
Alfred_Sisley_148.jpg,Alfred Sisley,Impressionism
Pablo_Picasso_41.jpg,Pablo Picasso,Cubism
Alfred_Sisley_160.jpg,Alfred Sisley,Impressionism
Pablo_Picasso_380.jpg,Pablo Picasso,Cubism
Peter_Paul_Rubens_84.jpg,Peter Paul Rubens,Baroque
Pierre-Auguste_Renoir_288.jpg,Pierre-Auguste Renoir,Impressionism
Pablo_Picasso_394.jpg,Pablo Picasso,Cubism
Peter_Paul_Rubens_90.jpg,Peter Paul Rubens,Baroque
Pablo_Picasso_55.jpg,Pablo Picasso,Cubism
Alfred_Sisley_174.jpg,Alfred Sisley,Impressionism
Andy_Warhol_87.jpg,Andy Warhol,Pop Art
Edgar_Degas_518.jpg,Edgar Degas,Impressionism
Claude_Monet_47.jpg,Claude Monet,Impressionism
Claude_Monet_53.jpg,Claude Monet,Impressionism
Pierre-Auguste_Renoir_99.jpg,Pierre-Auguste Renoir,Impressionism
Pablo_Picasso_169.jpg,Pablo Picasso,Cubism
Andy_Warhol_93.jpg,Andy Warhol,Pop Art
Edgar_Degas_242.jpg,Edgar Degas,Impressionism
Pablo_Picasso_141.jpg,Pablo Picasso,Cubism
Rembrandt_240.jpg,Rembrandt,Baroque
Andy_Warhol_143.jpg,Andy Warhol,Pop Art
Edgar_Degas_524.jpg,Edgar Degas,Impressionism
Andy_Warhol_157.jpg,Andy Warhol,Pop Art
Edgar_Degas_530.jpg,Edgar Degas,Impressionism
Rembrandt_254.jpg,Rembrandt,Baroque
Pablo_Picasso_155.jpg,Pablo Picasso,Cubism
Joan_Miro_3.jpg,Joan Miro,Surrealism
Edgar_Degas_256.jpg,Edgar Degas,Impressionism
Peter_Paul_Rubens_128.jpg,Peter Paul Rubens,Baroque
Andy_Warhol_44.jpg,Andy Warhol,Pop Art
Andy_Warhol_50.jpg,Andy Warhol,Pop Art
Andy_Warhol_78.jpg,Andy Warhol,Pop Art
Pierre-Auguste_Renoir_72.jpg,Pierre-Auguste Renoir,Impressionism
Pablo_Picasso_182.jpg,Pablo Picasso,Cubism
Edgar_Degas_281.jpg,Edgar Degas,Impressionism
Peter_Paul_Rubens_114.jpg,Peter Paul Rubens,Baroque
Andy_Warhol_180.jpg,Andy Warhol,Pop Art
Caravaggio_34.jpg,Caravaggio,Baroque
Caravaggio_20.jpg,Caravaggio,Baroque
Claude_Monet_2.jpg,Claude Monet,Impressionism
Edgar_Degas_295.jpg,Edgar Degas,Impressionism
Peter_Paul_Rubens_100.jpg,Peter Paul Rubens,Baroque
Pierre-Auguste_Renoir_66.jpg,Pierre-Auguste Renoir,Impressionism
Pablo_Picasso_196.jpg,Pablo Picasso,Cubism
Caravaggio_21.jpg,Caravaggio,Baroque
Pablo_Picasso_197.jpg,Pablo Picasso,Cubism
Pierre-Auguste_Renoir_67.jpg,Pierre-Auguste Renoir,Impressionism
Peter_Paul_Rubens_101.jpg,Peter Paul Rubens,Baroque
Claude_Monet_3.jpg,Claude Monet,Impressionism
Edgar_Degas_294.jpg,Edgar Degas,Impressionism
Peter_Paul_Rubens_115.jpg,Peter Paul Rubens,Baroque
Edgar_Degas_280.jpg,Edgar Degas,Impressionism
Pablo_Picasso_183.jpg,Pablo Picasso,Cubism
Pierre-Auguste_Renoir_73.jpg,Pierre-Auguste Renoir,Impressionism
Andy_Warhol_79.jpg,Andy Warhol,Pop Art
Caravaggio_35.jpg,Caravaggio,Baroque
Andy_Warhol_181.jpg,Andy Warhol,Pop Art
Andy_Warhol_51.jpg,Andy Warhol,Pop Art
Andy_Warhol_45.jpg,Andy Warhol,Pop Art
Peter_Paul_Rubens_129.jpg,Peter Paul Rubens,Baroque
Rembrandt_255.jpg,Rembrandt,Baroque
Edgar_Degas_531.jpg,Edgar Degas,Impressionism
Andy_Warhol_156.jpg,Andy Warhol,Pop Art
Edgar_Degas_257.jpg,Edgar Degas,Impressionism
Joan_Miro_2.jpg,Joan Miro,Surrealism
Pablo_Picasso_154.jpg,Pablo Picasso,Cubism
Pablo_Picasso_140.jpg,Pablo Picasso,Cubism
Edgar_Degas_243.jpg,Edgar Degas,Impressionism
Edgar_Degas_525.jpg,Edgar Degas,Impressionism
Andy_Warhol_142.jpg,Andy Warhol,Pop Art
Rembrandt_241.jpg,Rembrandt,Baroque
Claude_Monet_52.jpg,Claude Monet,Impressionism
Andy_Warhol_92.jpg,Andy Warhol,Pop Art
Pablo_Picasso_168.jpg,Pablo Picasso,Cubism
Pierre-Auguste_Renoir_98.jpg,Pierre-Auguste Renoir,Impressionism
Andy_Warhol_86.jpg,Andy Warhol,Pop Art
Claude_Monet_46.jpg,Claude Monet,Impressionism
Edgar_Degas_519.jpg,Edgar Degas,Impressionism
Peter_Paul_Rubens_91.jpg,Peter Paul Rubens,Baroque
Pablo_Picasso_395.jpg,Pablo Picasso,Cubism
Alfred_Sisley_175.jpg,Alfred Sisley,Impressionism
Pablo_Picasso_54.jpg,Pablo Picasso,Cubism
Alfred_Sisley_161.jpg,Alfred Sisley,Impressionism
Pablo_Picasso_40.jpg,Pablo Picasso,Cubism
Pierre-Auguste_Renoir_289.jpg,Pierre-Auguste Renoir,Impressionism
Peter_Paul_Rubens_85.jpg,Peter Paul Rubens,Baroque
Pablo_Picasso_381.jpg,Pablo Picasso,Cubism
Amedeo_Modigliani_157.jpg,Amedeo Modigliani,Expressionism
Alfred_Sisley_149.jpg,Alfred Sisley,Impressionism
Pablo_Picasso_68.jpg,Pablo Picasso,Cubism
Amedeo_Modigliani_143.jpg,Amedeo Modigliani,Expressionism
Pablo_Picasso_356.jpg,Pablo Picasso,Cubism
Peter_Paul_Rubens_52.jpg,Peter Paul Rubens,Baroque
Pablo_Picasso_97.jpg,Pablo Picasso,Cubism
Pablo_Picasso_430.jpg,Pablo Picasso,Cubism
Pablo_Picasso_83.jpg,Pablo Picasso,Cubism
Pablo_Picasso_424.jpg,Pablo Picasso,Cubism
Pablo_Picasso_342.jpg,Pablo Picasso,Cubism
Peter_Paul_Rubens_46.jpg,Peter Paul Rubens,Baroque
Pierre-Auguste_Renoir_262.jpg,Pierre-Auguste Renoir,Impressionism
Pablo_Picasso_418.jpg,Pablo Picasso,Cubism
Pierre-Auguste_Renoir_276.jpg,Pierre-Auguste Renoir,Impressionism
Amedeo_Modigliani_180.jpg,Amedeo Modigliani,Expressionism
Edgar_Degas_684.jpg,Edgar Degas,Impressionism
Edgar_Degas_690.jpg,Edgar Degas,Impressionism
Rembrandt_62.jpg,Rembrandt,Baroque
Rembrandt_76.jpg,Rembrandt,Baroque
Pablo_Picasso_222.jpg,Pablo Picasso,Cubism
Edgar_Degas_121.jpg,Edgar Degas,Impressionism
Edgar_Degas_647.jpg,Edgar Degas,Impressionism
Rembrandt_123.jpg,Rembrandt,Baroque
Rembrandt_137.jpg,Rembrandt,Baroque
Peter_Paul_Rubens_6.jpg,Peter Paul Rubens,Baroque
Rembrandt_89.jpg,Rembrandt,Baroque
Edgar_Degas_653.jpg,Edgar Degas,Impressionism
Edgar_Degas_135.jpg,Edgar Degas,Impressionism
Pablo_Picasso_236.jpg,Pablo Picasso,Cubism
Salvador_Dali_6.jpg,Salvador Dali,Surrealism
Pierre-Auguste_Renoir_316.jpg,Pierre-Auguste Renoir,Impressionism
Alfred_Sisley_12.jpg,Alfred Sisley,Impressionism
Pierre-Auguste_Renoir_302.jpg,Pierre-Auguste Renoir,Impressionism
Edgar_Degas_109.jpg,Edgar Degas,Impressionism
Pablo_Picasso_3.jpg,Pablo Picasso,Cubism
Edgar_Degas_486.jpg,Edgar Degas,Impressionism
Alfred_Sisley_203.jpg,Alfred Sisley,Impressionism
Edgar_Degas_94.jpg,Edgar Degas,Impressionism
Edgar_Degas_80.jpg,Edgar Degas,Impressionism
Alfred_Sisley_217.jpg,Alfred Sisley,Impressionism
Edgar_Degas_9.jpg,Edgar Degas,Impressionism
Edgar_Degas_492.jpg,Edgar Degas,Impressionism
Salvador_Dali_106.jpg,Salvador Dali,Surrealism
Salvador_Dali_112.jpg,Salvador Dali,Surrealism
Amedeo_Modigliani_9.jpg,Amedeo Modigliani,Expressionism
Amedeo_Modigliani_34.jpg,Amedeo Modigliani,Expressionism
Edgar_Degas_445.jpg,Edgar Degas,Impressionism
Edgar_Degas_57.jpg,Edgar Degas,Impressionism
Joan_Miro_58.jpg,Joan Miro,Surrealism
Edgar_Degas_323.jpg,Edgar Degas,Impressionism
Pierre-Auguste_Renoir_128.jpg,Pierre-Auguste Renoir,Impressionism
Salvador_Dali_75.jpg,Salvador Dali,Surrealism
Salvador_Dali_61.jpg,Salvador Dali,Surrealism
Edgar_Degas_43.jpg,Edgar Degas,Impressionism
Edgar_Degas_337.jpg,Edgar Degas,Impressionism
Edgar_Degas_451.jpg,Edgar Degas,Impressionism
Amedeo_Modigliani_20.jpg,Amedeo Modigliani,Expressionism
Edgar_Degas_479.jpg,Edgar Degas,Impressionism
Pierre-Auguste_Renoir_114.jpg,Pierre-Auguste Renoir,Impressionism
Salvador_Dali_49.jpg,Salvador Dali,Surrealism
Joan_Miro_64.jpg,Joan Miro,Surrealism
Joan_Miro_70.jpg,Joan Miro,Surrealism
Pierre-Auguste_Renoir_100.jpg,Pierre-Auguste Renoir,Impressionism
Edgar_Degas_350.jpg,Edgar Degas,Impressionism
Edgar_Degas_24.jpg,Edgar Degas,Impressionism
Edgar_Degas_436.jpg,Edgar Degas,Impressionism
Amedeo_Modigliani_47.jpg,Amedeo Modigliani,Expressionism
Amedeo_Modigliani_53.jpg,Amedeo Modigliani,Expressionism
Edgar_Degas_422.jpg,Edgar Degas,Impressionism
Edgar_Degas_344.jpg,Edgar Degas,Impressionism
Edgar_Degas_30.jpg,Edgar Degas,Impressionism
Salvador_Dali_12.jpg,Salvador Dali,Surrealism
Joan_Miro_17.jpg,Joan Miro,Surrealism
Edgar_Degas_18.jpg,Edgar Degas,Impressionism
Pierre-Auguste_Renoir_167.jpg,Pierre-Auguste Renoir,Impressionism
Pierre-Auguste_Renoir_173.jpg,Pierre-Auguste Renoir,Impressionism
Edgar_Degas_378.jpg,Edgar Degas,Impressionism
Edgar_Degas_393.jpg,Edgar Degas,Impressionism
Pierre-Auguste_Renoir_198.jpg,Pierre-Auguste Renoir,Impressionism
Amedeo_Modigliani_84.jpg,Amedeo Modigliani,Expressionism
Amedeo_Modigliani_90.jpg,Amedeo Modigliani,Expressionism
Edgar_Degas_387.jpg,Edgar Degas,Impressionism
Alfred_Sisley_258.jpg,Alfred Sisley,Impressionism
Rembrandt_150.jpg,Rembrandt,Baroque
Edgar_Degas_634.jpg,Edgar Degas,Impressionism
Edgar_Degas_152.jpg,Edgar Degas,Impressionism
Pablo_Picasso_251.jpg,Pablo Picasso,Cubism
Pablo_Picasso_245.jpg,Pablo Picasso,Cubism
Alfred_Sisley_49.jpg,Alfred Sisley,Impressionism
Edgar_Degas_146.jpg,Edgar Degas,Impressionism
Edgar_Degas_620.jpg,Edgar Degas,Impressionism
Rembrandt_144.jpg,Rembrandt,Baroque
Edgar_Degas_608.jpg,Edgar Degas,Impressionism
Alfred_Sisley_61.jpg,Alfred Sisley,Impressionism
Alfred_Sisley_75.jpg,Alfred Sisley,Impressionism
Pablo_Picasso_279.jpg,Pablo Picasso,Cubism
Rembrandt_178.jpg,Rembrandt,Baroque
Rembrandt_193.jpg,Rembrandt,Baroque
Pablo_Picasso_292.jpg,Pablo Picasso,Cubism
Edgar_Degas_191.jpg,Edgar Degas,Impressionism
Edgar_Degas_185.jpg,Edgar Degas,Impressionism
Pablo_Picasso_286.jpg,Pablo Picasso,Cubism
Rembrandt_187.jpg,Rembrandt,Baroque
Rembrandt_39.jpg,Rembrandt,Baroque
Rembrandt_8.jpg,Rembrandt,Baroque
Rembrandt_11.jpg,Rembrandt,Baroque
Peter_Paul_Rubens_21.jpg,Peter Paul Rubens,Baroque
Alfred_Sisley_8.jpg,Alfred Sisley,Impressionism
Pablo_Picasso_325.jpg,Pablo Picasso,Cubism
Pierre-Auguste_Renoir_239.jpg,Pierre-Auguste Renoir,Impressionism
